"","X1","station","index","bicycle_count","bus_count","car_count","filename","motorcycle_count","person_count","s3url","time","truck_count","camcode","year","month","day","date","Assets_All_Index","latitude","longitude","region","rotation","street_address","time_pacific","time_est"
"267",44226,NA,830550,0,0,0,"2020-12-06-09-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-06-09-22-43-enc_104_140_cam1.jpg",2020-12-06 09:22:43,0,NA,2020,12,6,"12/6/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-06 01:22:43,01:22:43
"268",44229,NA,919996,0,0,3,"2020-12-17-16-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-17-16-22-43-enc_104_140_cam1.jpg",2020-12-17 16:22:43,0,NA,2020,12,17,"12/17/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-17 08:22:43,08:22:43
"269",44231,NA,858361,0,0,0,"2020-12-09-21-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-09-21-22-42-enc_104_140_cam1.jpg",2020-12-09 21:22:42,1,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 13:22:42,13:22:42
"270",44232,NA,1029090,0,0,0,"2020-12-31-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-11-22-42-enc_104_140_cam1.jpg",2020-12-31 11:22:42,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 03:22:42,03:22:42
"271",44233,NA,984450,0,0,4,"2020-12-25-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-25-19-22-42-enc_104_140_cam1.jpg",2020-12-25 19:22:42,0,NA,2020,12,25,"12/25/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-25 11:22:42,11:22:42
"272",44237,NA,904451,0,0,4,"2020-12-15-17-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-15-17-22-42-enc_104_140_cam1.jpg",2020-12-15 17:22:42,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 09:22:42,09:22:42
"273",44238,NA,944839,0,0,5,"2020-12-20-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-20-19-22-42-enc_104_140_cam1.jpg",2020-12-20 19:22:42,0,NA,2020,12,20,"12/20/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-20 11:22:42,11:22:42
"274",44239,NA,951476,0,0,2,"2020-12-21-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-21-15-22-42-enc_104_140_cam1.jpg",2020-12-21 15:22:42,0,NA,2020,12,21,"12/21/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-21 07:22:42,07:22:42
"275",44240,NA,913368,0,0,7,"2020-12-16-20-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-16-20-22-42-enc_104_140_cam1.jpg",2020-12-16 20:22:42,2,NA,2020,12,16,"12/16/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-16 12:22:42,12:22:42
"276",44242,NA,863594,0,0,0,"2020-12-10-13-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-10-13-22-42-enc_104_140_cam1.jpg",2020-12-10 13:22:42,0,NA,2020,12,10,"12/10/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-10 05:22:42,05:22:42
"277",44243,NA,927605,0,0,4,"2020-12-18-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-15-22-42-enc_104_140_cam1.jpg",2020-12-18 15:22:42,0,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 07:22:42,07:22:42
"278",44246,NA,855711,0,0,2,"2020-12-09-13-22-43-enc_104_140_cam1.jpg",0,2,"out/2020-12-09-13-22-43-enc_104_140_cam1.jpg",2020-12-09 13:22:43,0,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 05:22:43,05:22:43
"279",44247,NA,973558,0,0,0,"2020-12-24-10-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-24-10-22-43-enc_104_140_cam1.jpg",2020-12-24 10:22:43,0,NA,2020,12,24,"12/24/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-24 02:22:43,02:22:43
"280",44248,NA,897190,0,0,7,"2020-12-14-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-14-19-22-42-enc_104_140_cam1.jpg",2020-12-14 19:22:42,0,NA,2020,12,14,"12/14/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-14 11:22:42,11:22:42
"281",44249,NA,808403,0,0,3,"2020-12-03-14-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-14-22-43-enc_104_140_cam1.jpg",2020-12-03 14:22:43,0,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 06:22:43,06:22:43
"282",44251,NA,1001228,0,0,4,"2020-12-27-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-22-22-42-enc_104_140_cam1.jpg",2020-12-27 22:22:42,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 14:22:42,14:22:42
"283",44254,NA,981810,0,0,0,"2020-12-25-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-25-11-22-42-enc_104_140_cam1.jpg",2020-12-25 11:22:42,0,NA,2020,12,25,"12/25/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-25 03:22:42,03:22:42
"284",44258,NA,1015978,0,0,5,"2020-12-29-19-22-44-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-19-22-44-enc_104_140_cam1.jpg",2020-12-29 19:22:44,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 11:22:44,11:22:44
"285",44259,NA,817974,0,0,4,"2020-12-04-19-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-04-19-22-42-enc_104_140_cam1.jpg",2020-12-04 19:22:42,1,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 11:22:42,11:22:42
"286",44260,NA,801796,0,0,4,"2020-12-02-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-02-18-22-43-enc_104_140_cam1.jpg",2020-12-02 18:22:43,0,NA,2020,12,2,"12/2/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-02 10:22:43,10:22:43
"287",44261,NA,942848,0,0,1,"2020-12-20-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-20-13-22-42-enc_104_140_cam1.jpg",2020-12-20 13:22:42,0,NA,2020,12,20,"12/20/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-20 05:22:42,05:22:42
"288",44264,NA,811374,0,1,7,"2020-12-03-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-23-22-42-enc_104_140_cam1.jpg",2020-12-03 23:22:42,1,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 15:22:42,15:22:42
"289",44265,NA,927274,0,0,5,"2020-12-18-14-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-18-14-22-42-enc_104_140_cam1.jpg",2020-12-18 14:22:42,0,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 06:22:42,06:22:42
"290",44268,NA,1001556,0,0,12,"2020-12-27-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-23-22-42-enc_104_140_cam1.jpg",2020-12-27 23:22:42,1,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 15:22:42,15:22:42
"291",44269,NA,982470,0,0,0,"2020-12-25-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-25-13-22-42-enc_104_140_cam1.jpg",2020-12-25 13:22:42,0,NA,2020,12,25,"12/25/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-25 05:22:42,05:22:42
"292",44270,NA,794825,0,0,3,"2020-12-01-21-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-01-21-22-42-enc_104_140_cam1.jpg",2020-12-01 21:22:42,0,NA,2020,12,1,"12/1/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-01 13:22:42,13:22:42
"293",44272,NA,799141,0,0,0,"2020-12-02-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-02-10-22-42-enc_104_140_cam1.jpg",2020-12-02 10:22:42,0,NA,2020,12,2,"12/2/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-02 02:22:42,02:22:42
"294",44276,NA,920660,0,1,3,"2020-12-17-18-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-17-18-22-42-enc_104_140_cam1.jpg",2020-12-17 18:22:42,0,NA,2020,12,17,"12/17/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-17 10:22:42,10:22:42
"295",44277,NA,911383,0,0,4,"2020-12-16-14-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-16-14-22-43-enc_104_140_cam1.jpg",2020-12-16 14:22:43,0,NA,2020,12,16,"12/16/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-16 06:22:43,06:22:43
"296",44278,NA,1032380,0,0,5,"2020-12-31-21-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-21-22-43-enc_104_140_cam1.jpg",2020-12-31 21:22:43,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 13:22:43,13:22:43
"297",44279,NA,1029748,0,1,3,"2020-12-31-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-13-22-42-enc_104_140_cam1.jpg",2020-12-31 13:22:42,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 05:22:42,05:22:42
"298",44280,NA,866901,0,0,8,"2020-12-10-23-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-10-23-22-42-enc_104_140_cam1.jpg",2020-12-10 23:22:42,0,NA,2020,12,10,"12/10/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-10 15:22:42,15:22:42
"299",44282,NA,918668,0,0,0,"2020-12-17-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-17-12-22-42-enc_104_140_cam1.jpg",2020-12-17 12:22:42,0,NA,2020,12,17,"12/17/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-17 04:22:42,04:22:42
"300",44283,NA,809723,0,1,2,"2020-12-03-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-18-22-43-enc_104_140_cam1.jpg",2020-12-03 18:22:43,0,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 10:22:43,10:22:43
"301",44285,NA,1021537,0,0,0,"2020-12-30-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-30-12-22-42-enc_104_140_cam1.jpg",2020-12-30 12:22:42,0,NA,2020,12,30,"12/30/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-30 04:22:42,04:22:42
"302",44287,NA,815004,0,0,0,"2020-12-04-10-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-10-22-43-enc_104_140_cam1.jpg",2020-12-04 10:22:43,0,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 02:22:43,02:22:43
"303",44288,NA,1014016,0,0,1,"2020-12-29-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-13-22-42-enc_104_140_cam1.jpg",2020-12-29 13:22:42,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 05:22:42,05:22:42
"304",44289,NA,871860,0,0,6,"2020-12-11-14-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-11-14-22-42-enc_104_140_cam1.jpg",2020-12-11 14:22:42,0,NA,2020,12,11,"12/11/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-11 06:22:42,06:22:42
"305",44290,NA,902791,0,0,0,"2020-12-15-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-12-22-42-enc_104_140_cam1.jpg",2020-12-15 12:22:42,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 04:22:42,04:22:42
"306",44291,NA,824593,0,0,0,"2020-12-05-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-05-15-22-42-enc_104_140_cam1.jpg",2020-12-05 15:22:42,0,NA,2020,12,5,"12/5/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-05 07:22:42,07:22:42
"307",44292,NA,968933,0,0,4,"2020-12-23-20-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-23-20-22-42-enc_104_140_cam1.jpg",2020-12-23 20:22:42,2,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 12:22:42,12:22:42
"308",44293,NA,1008116,0,0,7,"2020-12-28-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-28-19-22-42-enc_104_140_cam1.jpg",2020-12-28 19:22:42,0,NA,2020,12,28,"12/28/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-28 11:22:42,11:22:42
"309",44294,NA,958680,0,0,0,"2020-12-22-13-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-13-22-43-enc_104_140_cam1.jpg",2020-12-22 13:22:43,0,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 05:22:43,05:22:43
"310",44295,NA,1020883,0,0,0,"2020-12-30-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-30-10-22-42-enc_104_140_cam1.jpg",2020-12-30 10:22:42,0,NA,2020,12,30,"12/30/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-30 02:22:42,02:22:42
"311",44296,NA,823269,0,0,0,"2020-12-05-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-05-11-22-42-enc_104_140_cam1.jpg",2020-12-05 11:22:42,0,NA,2020,12,5,"12/5/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-05 03:22:42,03:22:42
"312",44297,NA,872522,0,0,9,"2020-12-11-16-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-11-16-22-43-enc_104_140_cam1.jpg",2020-12-11 16:22:43,0,NA,2020,12,11,"12/11/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-11 08:22:43,08:22:43
"313",44298,NA,880080,0,0,2,"2020-12-12-15-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-12-15-22-43-enc_104_140_cam1.jpg",2020-12-12 15:22:43,1,NA,2020,12,12,"12/12/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-12 07:22:43,07:22:43
"314",44299,NA,928925,0,0,7,"2020-12-18-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-19-22-42-enc_104_140_cam1.jpg",2020-12-18 19:22:42,2,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 11:22:42,11:22:42
"315",44300,NA,926943,0,0,2,"2020-12-18-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-13-22-42-enc_104_140_cam1.jpg",2020-12-18 13:22:42,0,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 05:22:42,05:22:42
"316",44303,NA,1014997,0,0,4,"2020-12-29-16-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-29-16-22-43-enc_104_140_cam1.jpg",2020-12-29 16:22:43,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 08:22:43,08:22:43
"317",44306,NA,958020,0,0,0,"2020-12-22-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-11-22-42-enc_104_140_cam1.jpg",2020-12-22 11:22:42,0,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 03:22:42,03:22:42
"318",44308,NA,934216,0,0,0,"2020-12-19-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-11-22-42-enc_104_140_cam1.jpg",2020-12-19 11:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 03:22:42,03:22:42
"319",44309,NA,1013035,0,0,0,"2020-12-29-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-10-22-42-enc_104_140_cam1.jpg",2020-12-29 10:22:42,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 02:22:42,02:22:42
"320",44312,NA,958350,0,0,1,"2020-12-22-12-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-12-22-43-enc_104_140_cam1.jpg",2020-12-22 12:22:43,0,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 04:22:43,04:22:43
"321",44313,NA,1015651,0,1,6,"2020-12-29-18-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-18-22-42-enc_104_140_cam1.jpg",2020-12-29 18:22:42,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 10:22:42,10:22:42
"322",44314,NA,1032051,0,0,5,"2020-12-31-20-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-20-22-42-enc_104_140_cam1.jpg",2020-12-31 20:22:42,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 12:22:42,12:22:42
"323",44315,NA,929914,0,0,7,"2020-12-18-22-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-22-22-43-enc_104_140_cam1.jpg",2020-12-18 22:22:43,4,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 14:22:43,14:22:43
"324",44316,NA,1022845,0,0,4,"2020-12-30-16-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-30-16-22-42-enc_104_140_cam1.jpg",2020-12-30 16:22:42,0,NA,2020,12,30,"12/30/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-30 08:22:42,08:22:42
"325",44318,NA,977520,0,0,7,"2020-12-24-22-22-42-enc_104_140_cam1.jpg",0,2,"out/2020-12-24-22-22-42-enc_104_140_cam1.jpg",2020-12-24 22:22:42,0,NA,2020,12,24,"12/24/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-24 14:22:42,14:22:42
"326",44319,NA,999588,0,0,1,"2020-12-27-17-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-17-22-42-enc_104_140_cam1.jpg",2020-12-27 17:22:42,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 09:22:42,09:22:42
"327",44320,NA,912707,0,1,6,"2020-12-16-18-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-16-18-22-42-enc_104_140_cam1.jpg",2020-12-16 18:22:42,0,NA,2020,12,16,"12/16/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-16 10:22:42,10:22:42
"328",44321,NA,799473,0,0,1,"2020-12-02-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-02-11-22-42-enc_104_140_cam1.jpg",2020-12-02 11:22:42,0,NA,2020,12,2,"12/2/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-02 03:22:42,03:22:42
"329",44324,NA,960992,0,0,0,"2020-12-22-20-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-22-20-22-43-enc_104_140_cam1.jpg",2020-12-22 20:22:43,1,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 12:22:43,12:22:43
"330",44325,NA,914028,0,0,5,"2020-12-16-22-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-16-22-22-43-enc_104_140_cam1.jpg",2020-12-16 22:22:43,0,NA,2020,12,16,"12/16/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-16 14:22:43,14:22:43
"331",44327,NA,902459,0,0,0,"2020-12-15-11-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-11-22-43-enc_104_140_cam1.jpg",2020-12-15 11:22:43,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 03:22:43,03:22:43
"332",44333,NA,866572,0,0,1,"2020-12-10-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-10-22-22-42-enc_104_140_cam1.jpg",2020-12-10 22:22:42,0,NA,2020,12,10,"12/10/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-10 14:22:42,14:22:42
"333",44334,NA,910721,0,0,0,"2020-12-16-12-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-16-12-22-43-enc_104_140_cam1.jpg",2020-12-16 12:22:43,0,NA,2020,12,16,"12/16/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-16 04:22:43,04:22:43
"334",44335,NA,815664,0,0,0,"2020-12-04-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-12-22-42-enc_104_140_cam1.jpg",2020-12-04 12:22:42,0,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 04:22:42,04:22:42
"335",44336,NA,873515,0,0,0,"2020-12-11-19-22-43-enc_104_140_cam1.jpg",0,2,"out/2020-12-11-19-22-43-enc_104_140_cam1.jpg",2020-12-11 19:22:43,0,NA,2020,12,11,"12/11/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-11 11:22:43,11:22:43
"336",44338,NA,977189,0,0,7,"2020-12-24-21-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-24-21-22-42-enc_104_140_cam1.jpg",2020-12-24 21:22:42,0,NA,2020,12,24,"12/24/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-24 13:22:42,13:22:42
"337",44339,NA,922313,0,0,8,"2020-12-17-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-17-23-22-42-enc_104_140_cam1.jpg",2020-12-17 23:22:42,2,NA,2020,12,17,"12/17/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-17 15:22:42,15:22:42
"338",44342,NA,976527,0,1,9,"2020-12-24-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-24-19-22-42-enc_104_140_cam1.jpg",2020-12-24 19:22:42,0,NA,2020,12,24,"12/24/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-24 11:22:42,11:22:42
"339",44345,NA,858031,0,0,6,"2020-12-09-20-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-09-20-22-43-enc_104_140_cam1.jpg",2020-12-09 20:22:43,0,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 12:22:43,12:22:43
"340",44346,NA,985440,0,0,2,"2020-12-25-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-25-22-22-42-enc_104_140_cam1.jpg",2020-12-25 22:22:42,0,NA,2020,12,25,"12/25/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-25 14:22:42,14:22:42
"341",44349,NA,890597,0,0,1,"2020-12-13-23-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-13-23-22-42-enc_104_140_cam1.jpg",2020-12-13 23:22:42,0,NA,2020,12,13,"12/13/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-13 15:22:42,15:22:42
"342",44352,NA,950151,0,0,0,"2020-12-21-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-21-11-22-42-enc_104_140_cam1.jpg",2020-12-21 11:22:42,0,NA,2020,12,21,"12/21/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-21 03:22:42,03:22:42
"343",44353,NA,793829,0,0,2,"2020-12-01-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-01-18-22-43-enc_104_140_cam1.jpg",2020-12-01 18:22:43,0,NA,2020,12,1,"12/1/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-01 10:22:43,10:22:43
"344",44355,NA,1028761,0,0,0,"2020-12-31-10-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-10-22-43-enc_104_140_cam1.jpg",2020-12-31 10:22:43,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 02:22:43,02:22:43
"345",44357,NA,850090,0,0,4,"2020-12-08-20-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-08-20-22-43-enc_104_140_cam1.jpg",2020-12-08 20:22:43,0,NA,2020,12,8,"12/8/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-08 12:22:43,12:22:43
"346",44358,NA,838824,0,0,0,"2020-12-07-10-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-07-10-22-43-enc_104_140_cam1.jpg",2020-12-07 10:22:43,0,NA,2020,12,7,"12/7/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-07 02:22:43,02:22:43
"347",44360,NA,886945,0,0,0,"2020-12-13-12-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-13-12-22-43-enc_104_140_cam1.jpg",2020-12-13 12:22:43,0,NA,2020,12,13,"12/13/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-13 04:22:43,04:22:43
